case,model,placement,reference_variant,evidence,budget,trial,submitted,proposed,precision,recall,surviving_instance_fc,experiment_only_recall,residual_total,residual_experiment_only,residual_native,confirmed_provision,refuted_provision,interrogated,interrogate_calls,provision_calls,turns,total_tokens,reasoning_tokens,latency_s,mean_conf_correct,mean_conf_incorrect,surviving_traps
instance_hard,gpt-5-mini,one_inert,none,name+key,unbounded,2,True,7,1.0,0.636,0,0.0,11,4,3,0,1,0,0,1,2,5640,1408,20.06,1.0,,
instance_hard,gpt-5-mini,one_inert,none,name+key,unbounded,3,True,7,1.0,0.636,0,0.0,11,4,3,0,1,0,0,1,2,5295,1216,17.57,1.0,,
instance_hard,gpt-5-mini,one_inert,none,name+key,unbounded,4,True,7,1.0,0.636,0,0.0,11,4,3,0,1,0,0,1,2,5479,1344,18.57,1.0,,
instance_hard,gpt-5-mini,one_inert,none,name+key,unbounded,5,True,7,1.0,0.636,0,0.0,11,4,3,0,1,0,0,1,2,5590,1408,18.23,1.0,,
instance_hard,gpt-5-mini,one_inert,none,attrs+rels,unbounded,0,True,9,1.0,0.818,0,0.5,7,2,3,2,1,0,0,3,2,9787,2432,30.64,0.961,,
instance_hard,gpt-5-mini,one_inert,none,attrs+rels,unbounded,1,True,11,1.0,1.0,0,1.0,3,0,3,2,0,0,0,2,2,8776,1600,23.04,0.945,,
instance_hard,gpt-5-mini,one_inert,none,attrs+rels,unbounded,2,True,7,1.0,0.636,0,0.0,11,4,3,2,1,0,0,3,2,10826,2816,36.7,0.973,,
instance_hard,gpt-5-mini,one_inert,none,attrs+rels,unbounded,3,True,9,1.0,0.818,0,0.5,7,2,3,2,1,0,0,3,2,12818,3840,46.32,0.967,,
instance_hard,gpt-5-mini,one_inert,none,attrs+rels,unbounded,4,True,9,1.0,0.818,0,0.5,7,2,3,2,0,0,0,2,2,9457,1920,28.82,0.961,,
instance_hard,gpt-5-mini,one_inert,none,attrs+rels,unbounded,5,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,4845,1920,29.5,0.872,,
instance_hard,gpt-5-mini,one_inert,none,name,unbounded,0,True,1,0.0,0.0,1,0.0,23,4,2,0,1,3,5,1,7,17973,1664,33.8,,0.9,a.r1~b.r1
instance_hard,gpt-5-mini,one_inert,none,name,unbounded,1,True,0,0.0,0.0,0,0.0,25,4,3,0,1,1,2,1,4,13418,2624,37.74,,,
instance_hard,gpt-5-mini,one_inert,none,name,unbounded,2,True,0,0.0,0.0,0,0.0,25,4,3,0,1,0,0,1,2,5472,1600,21.8,,,
instance_hard,gpt-5-mini,one_inert,none,name,unbounded,3,True,0,0.0,0.0,0,0.0,25,4,3,0,1,0,0,1,2,5995,1728,24.3,,,
instance_hard,gpt-5-mini,one_inert,none,name,unbounded,4,True,0,0.0,0.0,0,0.0,25,4,3,0,1,0,0,1,2,6976,2176,31.11,,,
instance_hard,gpt-5-mini,one_inert,none,name,unbounded,5,True,11,0.727,0.727,1,1.0,3,0,2,0,1,0,0,1,2,6451,2112,30.28,0.856,0.927,a.r1~b.r1
