case,model,placement,reference_variant,evidence,budget,trial,submitted,proposed,precision,recall,surviving_instance_fc,experiment_only_recall,residual_total,residual_experiment_only,residual_native,confirmed_provision,refuted_provision,interrogated,interrogate_calls,provision_calls,turns,total_tokens,reasoning_tokens,latency_s,mean_conf_correct,mean_conf_incorrect,surviving_traps
instance_hard,gpt-5-nano,one_inert,none,key+attrs+rels,unbounded,4,True,12,0.917,1.0,1,1.0,1,0,1,0,0,0,0,0,1,11345,8256,52.7,0.99,0.99,a.svc100~b.svc100
instance_hard,gpt-5-nano,one_inert,none,key+attrs+rels,unbounded,5,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,13568,10496,61.77,0.922,,
instance_hard,gpt-5-nano,one_inert,none,name+key,unbounded,0,True,11,1.0,1.0,0,1.0,3,0,3,0,1,0,0,1,2,19745,9216,56.97,0.921,,
instance_hard,gpt-5-nano,one_inert,none,name+key,unbounded,1,False,0,0.0,0.0,0,0.0,25,4,3,0,0,4,14,0,11,68159,4544,43.78,,,
instance_hard,gpt-5-nano,one_inert,none,name+key,unbounded,2,True,7,1.0,0.636,0,0.0,11,4,3,0,0,3,3,0,5,32247,5120,45.18,0.95,,
instance_hard,gpt-5-nano,one_inert,none,name+key,unbounded,3,True,1,0.0,0.0,1,0.0,23,4,1,1,1,0,0,2,2,13841,6784,48.09,,0.95,a.svc100~b.svc100
instance_hard,gpt-5-nano,one_inert,none,name+key,unbounded,4,True,10,0.9,0.818,1,0.5,5,2,1,2,1,0,0,3,2,16370,8256,59.57,0.99,0.99,a.svc100~b.svc100
instance_hard,gpt-5-nano,one_inert,none,name+key,unbounded,5,True,7,1.0,0.636,0,0.0,11,4,3,0,1,2,2,1,2,13334,5568,42.68,0.98,,
instance_hard,gpt-5-nano,one_inert,none,attrs+rels,unbounded,0,True,9,1.0,0.818,0,0.5,7,2,3,2,1,2,2,3,7,81150,12032,86.42,0.924,,
instance_hard,gpt-5-nano,one_inert,none,attrs+rels,unbounded,1,True,2,1.0,0.182,0,0.0,21,4,3,2,0,0,0,2,2,18843,7616,49.72,0.95,,
instance_hard,gpt-5-nano,one_inert,none,attrs+rels,unbounded,2,True,11,1.0,1.0,0,1.0,3,0,3,0,0,2,2,0,3,31422,8256,53.64,0.882,,
instance_hard,gpt-5-nano,one_inert,none,attrs+rels,unbounded,3,True,11,1.0,1.0,0,1.0,3,0,3,0,0,2,2,0,3,33656,10304,67.13,0.95,,
instance_hard,gpt-5-nano,one_inert,none,attrs+rels,unbounded,4,True,11,1.0,1.0,0,1.0,3,0,3,2,0,0,0,2,2,16377,5696,39.13,0.98,,
instance_hard,gpt-5-nano,one_inert,none,attrs+rels,unbounded,5,True,11,1.0,1.0,0,1.0,3,0,3,0,0,2,2,0,3,33917,9024,58.75,0.902,,
instance_hard,gpt-5-nano,one_inert,none,name,unbounded,0,True,2,1.0,0.182,0,0.0,21,4,3,2,1,0,0,3,2,10147,4544,31.53,0.95,,
instance_hard,gpt-5-nano,one_inert,none,name,unbounded,1,True,1,0.0,0.0,1,0.0,23,4,2,0,1,2,3,1,3,16866,5312,35.89,,0.7,a.r1~b.r1
instance_hard,gpt-5-nano,one_inert,none,name,unbounded,2,False,0,0.0,0.0,0,0.0,25,4,3,0,0,10,20,0,11,56343,3008,34.18,,,
instance_hard,gpt-5-nano,one_inert,none,name,unbounded,3,True,0,0.0,0.0,0,0.0,25,4,3,0,1,0,0,1,2,10665,4800,30.76,,,
instance_hard,gpt-5-nano,one_inert,none,name,unbounded,4,True,0,0.0,0.0,0,0.0,25,4,3,0,1,2,2,1,2,12964,5952,37.3,,,
instance_hard,gpt-5-nano,one_inert,none,name,unbounded,5,True,0,0.0,0.0,0,0.0,25,4,3,0,1,2,4,1,5,35365,6528,44.74,,,
