case,model,placement,reference_variant,evidence,budget,trial,submitted,proposed,precision,recall,surviving_instance_fc,experiment_only_recall,residual_total,residual_experiment_only,residual_native,confirmed_provision,refuted_provision,interrogated,interrogate_calls,provision_calls,turns,total_tokens,reasoning_tokens,latency_s,mean_conf_correct,mean_conf_incorrect,surviving_traps
instance_hard,gpt-5.6-sol,one_inert,none,name+key,unbounded,3,True,7,1.0,0.636,0,0.0,11,4,3,0,1,0,0,1,2,3472,306,10.54,1.0,,
instance_hard,gpt-5.6-sol,one_inert,none,name+key,unbounded,4,True,7,1.0,0.636,0,0.0,11,4,3,0,1,0,0,1,2,3310,205,9.76,1.0,,
instance_hard,gpt-5.6-sol,one_inert,none,name+key,unbounded,5,True,7,1.0,0.636,0,0.0,11,4,3,0,1,4,4,1,2,3893,329,11.13,1.0,,
instance_hard,gpt-5.6-sol,one_inert,none,attrs+rels,unbounded,0,True,7,1.0,0.636,0,0.0,11,4,3,2,1,0,0,3,2,6555,391,11.92,0.991,,
instance_hard,gpt-5.6-sol,one_inert,none,attrs+rels,unbounded,1,True,7,1.0,0.636,0,0.0,11,4,3,2,1,0,0,3,2,6618,481,17.81,0.993,,
instance_hard,gpt-5.6-sol,one_inert,none,attrs+rels,unbounded,2,True,7,1.0,0.636,0,0.0,11,4,3,2,1,0,0,3,2,6440,323,10.34,0.993,,
instance_hard,gpt-5.6-sol,one_inert,none,attrs+rels,unbounded,3,True,7,1.0,0.636,0,0.0,11,4,3,2,1,0,0,3,2,6544,378,13.38,0.993,,
instance_hard,gpt-5.6-sol,one_inert,none,attrs+rels,unbounded,4,True,7,1.0,0.636,0,0.0,11,4,3,2,1,0,0,3,2,6468,373,12.29,0.991,,
instance_hard,gpt-5.6-sol,one_inert,none,attrs+rels,unbounded,5,True,7,1.0,0.636,0,0.0,11,4,3,2,1,0,0,3,2,6651,434,13.82,0.991,,
instance_hard,gpt-5.6-sol,one_inert,none,name,unbounded,0,True,9,1.0,0.818,0,1.0,7,0,3,0,1,9,9,1,3,6834,1304,40.57,0.907,,
instance_hard,gpt-5.6-sol,one_inert,none,name,unbounded,1,True,11,1.0,1.0,0,1.0,3,0,3,2,1,9,9,3,3,7180,1068,29.84,0.959,,
instance_hard,gpt-5.6-sol,one_inert,none,name,unbounded,2,True,11,1.0,1.0,0,1.0,3,0,3,2,3,0,0,5,3,6099,774,24.46,0.961,,
instance_hard,gpt-5.6-sol,one_inert,none,name,unbounded,3,True,2,1.0,0.182,0,0.0,21,4,3,2,1,0,0,3,3,6160,993,24.01,1.0,,
instance_hard,gpt-5.6-sol,one_inert,none,name,unbounded,4,True,7,1.0,0.636,0,0.5,11,2,3,0,1,11,17,1,4,10623,1358,39.53,0.959,,
instance_hard,gpt-5.6-sol,one_inert,none,name,unbounded,5,True,0,0.0,0.0,0,0.0,25,4,3,0,1,0,0,1,2,3248,423,11.39,,,
